かきゅうじんそく,家給人足,8,
かくぜんたいこう,廓然大公,8,
かざあなをあける,風穴を開ける,8,
かじょうちゅうゆ,火上注油,8,
がしんしょうたん,臥薪嘗胆,8,
かちょうふうげつ,花鳥風月,8,
がっしょうづくり,合掌造り,8,
かっぱくせいどん,活剥生呑,8,
からしめんたいこ,辛子めんたいこ,8,
からしゅっちょう,カラ出張,8,
がりがりもうじゃ,がりがり亡者,8,
がりょうてんせい,画竜点睛,8,
がりょうほうすい,臥竜鳳雛,8,
かんがいむりょう,感慨無量,8,
かんかんがくがく,侃々諤々,8,
かんこうもくせつ,款項目節,8,
かんこつだったい,換骨奪胎,8,
かんこんそうさい,冠婚葬祭,8,
かんしょうちたい,緩衝地帯,8,
かんたんにいうと,簡単に言うと,8,
かんねいじゃしん,奸佞邪心,8,
かんはつをいれず,間髪を入れず,8,
がんめんしんけい,顔面神経,8,
かんわきゅうだい,閑話休題,8,
きえんばんじょう,気焔万丈,8,
ききゅうそんぞう,危急存亡,8,
きくじゅんじょう,規矩準縄,8,
きしかたゆくすえ,来し方行く末,8,
きしょうてんけつ,起承転結,8,
きしょくせんめい,旗幟鮮明,8,
きしょくまんめん,喜色満面,8,
きゃっかしょうこ,脚下照顧,8,
きゅうたいいぜん,旧態依然,8,
きゅうよいっさく,窮余一策,8,
ぎょうぎょうしい,仰々しい,8,
きょうぎょうひし,競業避止,8,
ぎょうじゅうざが,行住坐臥,8,
ぎょうじんびそく,仰人鼻息,8,
きょうそうきょく,協奏曲,8,
きょうそうきょく,狂想曲,8,
きょうみしんしん,興味津々,8,
きょうらんどとう,狂瀾怒涛,8,
きょきょじつじつ,虚々実々,8,
きょくがくあせい,曲学阿世,8,
きょくてんせきち,局天蹐地,8,
きょくとつししん,曲突徒薪,8,
きらぼしのごとく,きら星のごとく,8,
きりょうちんせん,棄糧沈船,8,
きんきじゃくやく,欣喜雀躍,8,
きんしぎょくよう,金枝玉葉,8,
きんじょうてんか,錦上添花,8,
きんじょうとうち,金城湯池,8,
ぎんぷうろうげつ,吟風弄月,8,
くうこくそくおん,空谷足音,8,
くんしひょうへん,君子豹変,8,
ぐんしゅうしんり,群集心理,8,
くんしゅさんもん,葷酒山門,8,
ぐんゆうかっきょ,群雄割拠,8,
けいえいそうどう,形影相同,8,
けいえいそうりん,形影相隣,8,
けいきょもうどう,軽挙妄動,8,
けいぐんいっかく,鶏群一鶴,8,
けいこうぎゅうご,鶏口牛後,8,
けいせいさいみん,経世済民,8,
けいちょうふはく,軽佻浮薄,8,
けいてんあいじん,敬天愛人,8,
けーすばいけーす,ケース・バイ・ケース,8,
げっかひょうじん,月下氷人,8,
けりめいさんどう,形名参同,8,
けんかしょくぶつ,顕花植物,8,
けんきょうふかい,牽強付会,8,
けんけんごうごう,喧々囂々,8,
けんけんふくよう,拳拳服膺,8,
けんこんいってき,乾坤一擲,8,
げんしんせっぽう,現身説法,8,
けんどちょうらい,捲土重来,8,
げんぺいとうきつ,源平藤橘,8,
けんぽうをかえる,憲法を変える,8,
けんぽうをかえる,憲法を替える,8,
こいちみょうさん,挙一明三,8,
こうかんしんけい,交感神経,8,
こうがんしんこく,高岸深谷,8,
こうきしゅくせい,綱紀粛正,8,
こうしゃかいてき,向社会的,8,
こうしょうびょう,公傷病,8,
こうたいじんぐう,皇大神宮,8,
こうちゅうしおう,口中雌黄,8,
こうどうきちじつ,黄道吉日,8,
こうふうせいげつ,光風霽月,8,
ごうほうらいらく,豪放磊落,8,
こうりゅううんう,蛟竜雲雨,8,
こうりょうしてい,膏粱子弟,8,
ごうれいをかける,号令をかける,8,
こうろんおつばく,甲論乙駁,8,
こうろんたくせつ,高論卓説,8,
ごえつどうしゅう,呉越同舟,8,
こぎしゅんじゅん,狐疑逡巡,8,
こくえさいしょう,黒衣宰相,8,
こけいさんしょう,虎渓三笑,8,
こしかたゆくすえ,来し方行く末,8,
ごじゅうてんめい,五十天命,8,
こじょうらくじつ,孤城落日,8,
こしょくそうぜん,古色蒼然,8,
ことなかれしゅぎ,事なかれ主義,8,
こふくげきじょう,鼓腹撃壌,8,
さいかいもくよく,斎戒沐浴,8,
さいかんさんゆう,歳寒三友,8,
さいごつうちょう,最後通牒（つうちょう）,8,
さいしょくけんび,才色兼備,8,
さきづけこぎって,先付小切手,8,
さんかほうしゅう,参稼報酬,8,
さんききゅうこう,三跪九叩,8,
さんきんこうたい,参勤交代,8,
さんこうごじょう,三綱五常,8,
さんしゃていりつ,三者鼎立,8,
さんせいはんたい,賛成・反対,8,
さんだいてのーる,三大テノール,8,
さんてんりーだー,・・・,8,
ざんにんどんよく,残忍貪欲,8,
しきゅうけいがん,子宮頸（けい）がん,8,
しじょうめいれい,至上命令,8,
じせんきゅうこう,実践躬行,8,
しちてんばっとう,七転八倒,8,
しつじつごうけん,質実剛健,8,
じっぱひとからげ,十把ひとからげ,8,
しっぷうじんらい,疾風迅雷,8,
じっぽうしゃげき,実包射撃,8,
しひゃくしびょう,四百四病,8,
じむとりあつかい,事務取扱,8,
しゃくしじょうぎ,しゃくし定規,8,
じゃくめついらく,寂滅為楽,8,
じゃっかんはたち,弱冠２０歳,8,
じゅうおうむじん,縦横無尽,8,
しゅうじんかんし,衆人環視,8,
しゅうしんせいか,修身斉家,8,
じゅうりょうあげ,重量挙げ,8,
じゅうりょうぜい,従量税,8,
じゅうりょうぜい,重量税,8,
しゅかくてんとう,主客転倒,8,
じゅくどくがんみ,熟読玩味,8,
じゅさんふくかい,寿山福海,8,
しゅしゃせんたく,取捨選択,8,
しゅしょくざいき,酒色財気,8,
しゅそりょうたん,首鼠両端,8,
しゅのうはんたい,酒嚢飯袋,8,
じょうざんだせい,常山蛇勢,8,
しょうしんくりょ,焦心苦慮,8,
しょうにゅうどう,鍾乳洞,8,
しょうめつめつい,生滅滅已,8,
しょくにんかたぎ,職人気質,8,
しょくむはつめい,職務発明,8,
しょしょほうぼう,処々方々,8,
しょせつふんぷん,諸説紛々,8,
じょちょうほたん,助長補短,8,
しょとくほしょう,所得保障,8,
しょとくほしょう,所得補償,8,
しらんぎょくじゅ,芝蘭玉樹,8,
しんきまきなおし,新規まき直し,8,
しんきみょうさん,神機妙算,8,
しんきんこうそく,心筋梗塞,8,
じんこうかいしゃ,人口膾炙,8,
じんこうこきゅう,人工呼吸,8,
じんざんじんかい,人山人海,8,
しんざんゆうこく,深山幽谷,8,
しんしゅつきぼつ,神出鬼没,8,
じんしょうてきく,尋章摘句,8,
しんたいうかがい,進退伺,8,
しんちこうみょう,心地光明,8,
じんちゅうみまい,陣中見舞い,8,
しんちんたいしゃ,新陳代謝,8,
しんどうこうがい,振動公害,8,
じんぴんこつがら,人品骨柄,8,
じんぶつげったん,人物月旦,8,
しんぼうえんりょ,深謀遠慮,8,
しんやくせいしょ,新約聖書,8,
しんらばんしょう,森羅万象,8,
すいてきせきせん,水滴石穿,8,
すいぶんかいせき,水文解析,8,
すとっぷうおっち,ストップウオッチ,8,
すんしんせきたい,寸進尺退,8,
すんぜんしゃくま,寸善尺魔,8,
すんそうしゅんき,寸草春暉,8,
すんてつさつじん,寸鉄殺人,8,
せいかりょうげん,星火燎原,8,
せいしんいっとう,精神一到,8,
せいせいどうどう,正々堂々,8,
ぜいたくざんまい,ぜいたく三昧,8,
せいだくへいどん,清濁併呑,8,
せいてんへきれき,青天へきれき,8,
せいふうめいげつ,清風明月,8,
せいれいかっきん,精励恪勤,8,
せいれんけっぱく,清廉潔白,8,
せきざんすんすい,尺山寸水,8,
ぜったいぜつめい,絶体絶命,8,
せつでいこうそう,雪泥鴻爪,8,
せつばつえきしゅ,截髪易酒,8,
せんざいいちぐう,千載一遇,8,
せんざんばんすい,千山万水,8,
せんしぎょくしつ,仙姿玉質,8,
ぜんしゃふくてつ,前車覆轍,8,
せんしんかくめん,洗心革面,8,
ぜんしんぜんれい,全身全霊,8,
せんちょばんたん,千緒万端,8,
ぜんとりょうえん,前途遼遠,8,
ぜんなんぜんにょ,善男善女,8,
せんぺんいちりつ,千編一律,8,
せんゆうこうらく,先憂後楽,8,
せんりょいっしつ,千慮一失,8,
ぜんりんゆうこう,善隣友好,8,
そうかいそうでん,滄海桑田,8,
そうこうてんぼく,双鉤填墨,8,
そうじんぼっかく,騒人墨客,8,
そうはいいながら,そうは言いながら,8,
そくせんそっけつ,速戦即決,8,
そっせんれいこう,率先励行,8,
そのいみでいうと,その意味で言うと,8,
そんそせっしょう,樽俎折衝,8,
そんのうじょうい,尊皇攘夷,8,
たいあんきちじつ,大安吉日,8,
たいがいじゅせい,体外受精,8,
たいかついっせい,大喝一声,8,
たいぎゃくむどう,大逆無道,8,
たいきょめいれい,退去命令,8,
だいきんひきかえ,代金引き換え,8,
だいきんひきかえ,代金引換,8,
だいさんせくたー,第三セクター,8,
たいざんめいどう,大山鳴動,8,
たいしょこうしょ,大所高所,8,
たいぜんじじゃく,泰然自若,8,
だいちゅうしょう,大・中・小,8,
だいどうしょうい,大同小異,8,
だいどうだんけつ,大同団結,8,
たつじんたいかん,達人大観,8,
だんいほうしょく,暖衣飽食,8,
だんかんれいぼく,断簡零墨,8,
だんしょうしゅぎ,断章取義,8,
たんてきにいうと,端的に言うと,8,
たんぷじゅんざい,貧夫徇財,8,
たんぶんこしょう,単文狐証,8,
だんろんふうはつ,談論風発,8,
ちくとうぼくせつ,竹頭木屑,8,
ちくりんちちけん,竹林七賢,8,
ちょうぼうぜっか,眺望絶佳,8,
ちょうれいぼかい,朝令暮改,8,
ちょっかいをだす,ちょっかいを出す,8,
ちょとつもうしん,猪突猛進,8,
ちんぎょらくがん,沈魚落雁,8,
ちんぷんかんぷん,ちんぷんかんぷん,8,
でぃーしーかーど,ＤＣカード,8,
ていうんらくげつ,停雲落月,8,
てきざいてきしょ,適材適所,8,
てんくうかいかつ,天空海闊,8,
てんしんらんまん,天真爛漫,8,
てんぞうそうまい,天造草昧,8,
てんちかいびゃく,天地開闢,8,
てんてきせんせき,点滴穿石,8,
てんてんはんそく,輾転反側,8,
てんもうかいかい,天網恢々,8,
とういそくみょう,当意即妙,8,
どうかんきょうく,同甘共苦,8,
どうぎょうににん,同行二人,8,
どうこういきょく,同工異曲,8,
とうこうぎゃくし,倒行逆施,8,
どうちょうとせつ,道聴塗説,8,
とうふうろうえい,道風朗詠,8,
どうぼうかしょく,洞房花燭,8,
とうほんせいそう,東奔西走,8,
どうみゃくりゅう,動脈瘤（りゅう）,8,
とうりとうりゃく,党利党略,8,
ときなしだいこん,時なし大根,8,
どくだんせんこう,独断専行,8,
どちらかというと,どちらかというと,8,
とっかえひっかえ,取っ換え引っ換え,8,
とつげんびんこう,訥言敏行,8,
どはつしょうてん,怒髪衝天,8,
ないせいがいだく,内清外濁,8,
ないゆうがいかん,内憂外患,8,
ななころびやおき,七転び八起き,8,
なんばんげきぜつ,南蛮鴃舌,8,
にじゅうよんきん,２４金,8,
にっちもさっちも,にっちもさっちも,8,
ににんさんきゃく,二人三脚,8,
にのくがつげない,二の句が継げない,8,
にまんごろくせん,２万５千～２万６千,8,
にょうほうしょう,尿崩症,8,
ねつがんれいてい,熱願冷諦,8,
ねんねんさいさい,年々歳々,8,
のっぴきならない,のっぴきならない,8,
ばいじつへいこう,倍日併行,8,
はいせんいしょう,肺線維症,8,
はいばんろうぜき,杯盤狼藉,8,
はいぶつきしゃく,廃仏毀釈,8,
はいりゅうざんか,敗柳残花,8,
はがんいっしょう,破顔一笑,8,
ばぎゅうきんきょ,馬牛襟裾,8,
はきょうふしょう,破鏡不照,8,
はくしじゃっこう,薄志弱行,8,
はくしゅほくめん,白首北面,8,
はくぶんやくれい,博文約礼,8,
はくらんきょうき,博覧強記,8,
はちめんれいろう,八面玲瓏,8,
ばつざんがいせい,抜山蓋世,8,
ばっぽんそくげん,抜本塞源,8,
はつらんはんせい,撥乱反正,8,
はなもちならない,鼻持ちならない,8,
はらんばんじょう,波瀾万丈,8,
ばんこんさくせつ,盤根錯節,8,
ばんしいっしょう,万死一生,8,
はんしはんしょう,半死半生,8,
ぴーちくぱーちく,ぴーちくぱーちく,8,
ぴーちくぱーちく,ピーチクパーチク,8,
ひけんずいしょう,比肩随踵,8,
ひっしゅうかもく,必修科目,8,
ひとかたひとかた,一方一方,8,
ひゃくせつふとう,百折不撓,8,
ひゃくねんかせい,百年河清,8,
ひゃくぱーせんと,100%,8,
ひゃくぱーせんと,百％,8,
ひゃくもしょうち,百も承知,8,
ひゃっかそうめい,百家争鳴,8,
ひょうりいったい,表裏一体,8,
ひりしゅんじゅう,皮裏春秋,8,
ひんこうほうせい,品行方正,8,
ひんじゃいっとう,貧者一燈,8,
ひんどぅーきょう,ヒンドゥー教,8,
ふうせいかくれい,風声鶴唳,8,
